ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,skipped
2023-09-17 22:08:10+00:00,210000,Keii,Anuel AA,Keii,False
2023-09-17 22:11:04+00:00,180577,Rimmel,Quevedo,Rimmel,False
2023-09-17 22:14:05+00:00,186000,VENTE CONMIGO,Feid,VENTE CONMIGO,False
2023-09-17 22:32:35+00:00,284519,PASIEMPRE,Tainy,DATA,False
2023-09-18 05:06:32+00:00,9443,PASIEMPRE,Tainy,DATA,True
2023-09-18 05:09:06+00:00,156533,CHIMBITA,Feid,CHIMBITA,False
2023-09-18 05:12:52+00:00,232131,MOJABI GHOST,Tainy,DATA,False
2023-09-18 05:15:52+00:00,186000,VENTE CONMIGO,Feid,VENTE CONMIGO,False
2023-09-18 05:21:41+00:00,355795,PASIEMPRE,Tainy,DATA,False
2023-09-18 05:24:42+00:00,186693,VACAXIONES,Feid,VACAXIONES,False
2023-09-18 05:24:45+00:00,5796,Columbia,Quevedo,Columbia,True
2023-09-18 05:28:13+00:00,210000,Keii,Anuel AA,Keii,False
2023-09-18 05:28:14+00:00,4797,Ojitos Lindos,Bad Bunny,Un Verano Sin Ti,True
2023-09-18 05:28:17+00:00,2407,Eva Longoria,Ozuna,Afro,True
2023-09-18 05:28:25+00:00,7081,QLONA,KAROL G,MAÑANA SERÁ BONITO (BICHOTA SEASON),True
2023-09-18 05:30:53+00:00,150618,QUEMA,Ryan Castro,QUEMA,False
2023-09-18 05:30:56+00:00,5974,Podemos Repetirlo,Don Omar,Podemos Repetirlo,True
2023-09-18 05:30:58+00:00,2065,California,Feid,SIXDO,True
2023-09-18 05:31:00+00:00,1982,7 Lágrimas - Remix,Soge Culebra,7 Lágrimas,True
2023-09-18 05:33:04+00:00,123505,LA INOCENTE,Mora,MICRODOSIS,True
2023-09-18 05:33:06+00:00,1616,FANTASMA | AVC,Tainy,FANTASMA | AVC,True
2023-09-18 05:35:49+00:00,162798,SUPERNOVA,SAIKO,SUPERNOVA,True
2023-09-18 05:35:52+00:00,2314,Si Tu Kiere,Soto Asa,Si Tu Kiere,True
2023-09-18 05:36:57+00:00,65184,Normal,Feid,Normal,True
2023-09-18 05:36:59+00:00,2056,Hombres y Mujeres,Gordo,Hombres y Mujeres,True
2023-09-18 05:37:03+00:00,2952,VAGABUNDO,Sebastian Yatra,VAGABUNDO,True
2023-09-18 05:40:05+00:00,185326,PÓLVORA,Mora,ESTRELLA,False
2023-09-18 05:42:56+00:00,176727,Antes de Perderte,Duki,Temporada de Reggaetón 2,False
2023-09-18 06:03:54+00:00,181203,Cafe Malibú,Sech,Cafe Malibú,False
2023-09-18 14:02:01+00:00,1013,Cafe Malibú,Sech,Cafe Malibú,True
2023-09-18 14:04:37+00:00,160535,CORAZÓN VACÍO,Maria Becerra,CORAZÓN VACÍO,False
2023-09-18 14:09:24+00:00,288000,POLARIS - Remix,SAIKO,POLARIS,False
2023-09-18 14:12:24+00:00,186066,De Tanto Chimbiar,Feid,De Tanto Chimbiar,False
2023-09-18 14:12:26+00:00,4967,FERXXO 151,Feid,FERXXO 151,True
2023-09-18 14:14:58+00:00,153851,EN VISTO,Tainy,DATA,False
2023-09-18 14:15:03+00:00,8585,Castigo,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,True
2023-09-18 14:15:07+00:00,4008,Aguante,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,True
2023-09-18 14:15:10+00:00,2432,MODELITO,Mora,PARAÍSO,True
2023-09-18 14:15:14+00:00,4202,MEMORIAS,Mora,MICRODOSIS,True
2023-09-18 14:18:51+00:00,219333,Chulo pt.2,Bad Gyal,Chulo pt.2,False
2023-09-18 14:20:44+00:00,118857,BUENOS AIRES,Tainy,DATA,False
2023-09-18 14:23:40+00:00,182857,LA BABY,Tainy,LA BABY,False
2023-09-18 14:26:42+00:00,187129,Te Menti,Ozuna,Te Menti,False
2023-09-18 14:31:11+00:00,275040,Corazón Roto - Remix,Brray,Corazón Roto,False
2023-09-18 14:31:18+00:00,10446,Holanda,JHAYCO,Holanda,True
2023-09-18 14:31:22+00:00,4075,Ferxxo 100,Feid,Ferxxo 100,True
2023-09-18 14:34:52+00:00,211879,REINA,Mora,ESTRELLA,False
2023-09-18 14:34:53+00:00,4392,Antidepresivos,SAIKO,Antidepresivos,True
2023-09-18 14:34:56+00:00,2792,CHORRITO PA LAS ANIMAS,Feid,SIXDO,True
2023-09-18 14:37:40+00:00,165973,Desaparecer,Mora,Primer Dia de Clases,False
2023-09-18 14:37:40+00:00,3797,Mxfix G5,Feid,Mxfix G5,True
2023-09-18 14:37:44+00:00,2824,Todavía,Tainy,DATA,True
2023-09-18 14:37:48+00:00,4095,SI TÚ SUPIERAS,Feid,INTER SHIBUYA,True
2023-09-18 14:37:51+00:00,2965,El Cielo,Sky Rompiendo,El Cielo,True
2023-09-18 14:40:54+00:00,185806,VOLVER,Tainy,DATA,False
2023-09-18 15:05:17+00:00,97993,Mi Lova,Bad Gyal,Mi Lova,False
2023-09-18 17:55:42+00:00,271994,Corazón Roto - Remix,Brray,Corazón Roto,False
2023-09-18 17:58:15+00:00,157115,CELOS,Myke Towers,LA VIDA ES UNA,False
2023-09-19 05:03:49+00:00,202,Mi Lova,Bad Gyal,Mi Lova,True
2023-09-19 05:03:53+00:00,2672,ULALA (OOH LA LA),Myke Towers,ULALA (OOH LA LA),True
2023-09-19 05:03:59+00:00,6430,Aguante,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,True
2023-09-19 05:07:26+00:00,210000,Keii,Anuel AA,Keii,False
2023-09-19 05:11:27+00:00,246593,LAGUNA,Mora,ESTRELLA,False
2023-09-19 05:11:31+00:00,6691,Ferxxo 100,Feid,Ferxxo 100,True
2023-09-19 05:14:39+00:00,190496,MODELITO,Mora,PARAÍSO,False
2023-09-19 05:17:44+00:00,190909,SUPERNOVA,SAIKO,SUPERNOVA,False
2023-09-19 05:17:45+00:00,4891,Normal,Feid,Normal,True
2023-09-19 05:17:51+00:00,4656,Castigo,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,True
2023-09-19 05:20:16+00:00,148643,Hombres y Mujeres,Gordo,Hombres y Mujeres,False
2023-09-19 05:22:42+00:00,151240,California,Feid,SIXDO,False
2023-09-19 05:22:43+00:00,4452,Desaparecer,Mora,Primer Dia de Clases,True
2023-09-19 05:25:14+00:00,153850,EN VISTO,Tainy,DATA,False
2023-09-19 05:25:19+00:00,7860,MEMORIAS,Mora,MICRODOSIS,True
2023-09-19 05:25:26+00:00,6205,FANTASMA | AVC,Tainy,FANTASMA | AVC,True
2023-09-19 05:25:35+00:00,8170,El Cielo,Sky Rompiendo,El Cielo,True
2023-09-19 05:25:38+00:00,3170,SI TÚ SUPIERAS,Feid,INTER SHIBUYA,True
2023-09-19 05:28:53+00:00,194520,Chulo pt.2,Bad Gyal,Chulo pt.2,True
2023-09-19 05:28:55+00:00,1824,CHORRITO PA LAS ANIMAS,Feid,SIXDO,True
2023-09-19 05:31:58+00:00,185326,PÓLVORA,Mora,ESTRELLA,False
2023-09-19 05:32:04+00:00,9440,MOJABI GHOST,Tainy,DATA,True
2023-09-19 05:32:06+00:00,1884,VOLVER,Tainy,DATA,True
2023-09-19 05:32:08+00:00,1890,VACAXIONES,Feid,VACAXIONES,True
2023-09-19 05:34:36+00:00,150618,QUEMA,Ryan Castro,QUEMA,False
2023-09-19 05:34:39+00:00,5611,7 Lágrimas - Remix,Soge Culebra,7 Lágrimas,True
2023-09-19 05:34:43+00:00,3473,CORAZÓN VACÍO,Maria Becerra,CORAZÓN VACÍO,True
2023-09-19 05:39:29+00:00,288000,POLARIS - Remix,SAIKO,POLARIS,False
2023-09-19 05:43:03+00:00,220173,Mi Lova,Bad Gyal,Mi Lova,False
2023-09-19 06:27:44+00:00,51306,Eva Longoria,Ozuna,Afro,False
2023-09-19 13:46:53+00:00,6671,Eva Longoria,Ozuna,Afro,True
2023-09-19 13:46:58+00:00,3297,China,Anuel AA,China,True
2023-09-19 13:49:26+00:00,151304,LISBOA,Quevedo,DONDE QUIERO ESTAR,False
2023-09-19 13:52:48+00:00,207626,Candy,Plan B,Love And Sex,False
2023-09-19 13:52:51+00:00,6240,CHORRITO PA LAS ANIMAS,Feid,SIXDO,True
2023-09-19 13:56:07+00:00,197647,Fan de Tus Fotos,Nicky Jam,Fan de Tus Fotos,False
2023-09-19 13:59:49+00:00,228640,La Pasamos CXBRXN,Feid,SIXDO,False
2023-09-19 14:02:34+00:00,170971,Si Veo a Tu Mamá,Bad Bunny,YHLQMDLG,False
2023-09-19 14:05:23+00:00,175890,Malbec,Duki,Desde el Fin del Mundo,False
2023-09-19 14:05:32+00:00,10988,ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,True
2023-09-19 14:05:34+00:00,2610,Tarot,Bad Bunny,Un Verano Sin Ti,True
2023-09-19 14:05:37+00:00,1942,Colorín Colorado,Justin Quiles,La Última Promesa,True
2023-09-19 14:05:39+00:00,2503,Te Boté - Remix,Nio Garcia,Te Boté (Remix),True
2023-09-19 14:08:13+00:00,156533,CHIMBITA,Feid,CHIMBITA,False
2023-09-19 14:11:30+00:00,202826,La Despedida,Daddy Yankee,Mundial (Deluxe Version),False
2023-09-19 14:14:58+00:00,208631,911 (Remix),Sech,911 (Remix),False
2023-09-19 14:18:14+00:00,202426,Delincuente,Sebastian Yatra,Delincuente,False
2023-09-19 14:18:23+00:00,11587,En To Lao,Haze,En To Lao,True
2023-09-19 14:22:20+00:00,240413,Pantysito,Alejo,Pantysito,False
2023-09-19 14:22:23+00:00,5774,El Efecto - Remix,Rauw Alejandro,El Efecto (Remix),True
2023-09-19 14:22:35+00:00,11421,XQ Te Pones Así,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,True
2023-09-19 14:26:35+00:00,242573,LA CANCIÓN,J Balvin,OASIS,False
2023-09-19 14:47:03+00:00,87626,120,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,False
2023-09-19 22:10:51+00:00,11157,Keii,Anuel AA,Keii,True
2023-09-19 22:13:25+00:00,158893,CHIMBITA,Feid,CHIMBITA,False
2023-09-19 22:16:48+00:00,206254,Todavía,Tainy,DATA,False
2023-09-19 22:20:11+00:00,205208,Sígueme - Remix,Feid,Sígueme,False
2023-09-19 22:23:46+00:00,218330,VAGABUNDO,Sebastian Yatra,VAGABUNDO,False
2023-09-19 22:24:13+00:00,29722,QLONA,KAROL G,MAÑANA SERÁ BONITO (BICHOTA SEASON),False
2023-09-20 06:19:07+00:00,2170,7 Lágrimas - Remix,Soge Culebra,7 Lágrimas,True
2023-09-20 06:19:11+00:00,2330,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",Steve Aoki,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",True
2023-09-20 06:19:12+00:00,1360,Baila Baila Baila,Ozuna,Nibiru,True
2023-09-20 06:21:42+00:00,151240,California,Feid,SIXDO,False
2023-09-20 06:27:17+00:00,342013,"Ayer 2 (feat. Dj Nelson, J Balvin, Nicky Jam, Cosculluela)",Anuel AA,"Ayer 2 (feat. Dj Nelson, J Balvin, Nicky Jam, Cosculluela)",False
2023-09-20 06:30:37+00:00,207063,CORAZÓN DESPEINADO,Rauw Alejandro,SATURNO,False
2023-09-20 06:33:50+00:00,200337,Si Quieren Frontear,Duki,Si Quieren Frontear,False
2023-09-20 06:36:46+00:00,182594,YaMeFui,Bizarrap,YaMeFui,False
2023-09-20 06:39:35+00:00,175890,Malbec,Duki,Desde el Fin del Mundo,False
2023-09-20 06:42:33+00:00,185084,SIN SEÑAL,Quevedo,SIN SEÑAL,False
2023-09-20 06:42:52+00:00,24438,El Incomprendido,Farruko,La 167,True
2023-09-20 06:45:29+00:00,158086,"Nicky Jam: Bzrp Music Sessions, Vol. 41",Bizarrap,"Nicky Jam: Bzrp Music Sessions, Vol. 41",False
2023-09-20 06:46:52+00:00,87842,Rompe,Daddy Yankee,Latin Hits Para Sudar,True
2023-09-20 06:49:51+00:00,181093,Tanta Falta,Bryant Myers,Tanta Falta,False
2023-09-20 06:56:53+00:00,231428,DAME,Quevedo,DONDE QUIERO ESTAR,False
2023-09-20 07:00:26+00:00,219534,Muchoperro,Juseph,Muchoperro,False
2023-09-20 07:04:52+00:00,273474,Volando - Remix,Mora,Volando,False
2023-09-20 07:06:09+00:00,81985,En La Cama (feat. Daddy Yankee),Nicky Jam,Exitos,True
2023-09-20 07:09:30+00:00,202173,LA INOCENTE,Mora,MICRODOSIS,False
2023-09-20 07:12:05+00:00,162299,LA DROGA,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,False
2023-09-20 07:15:21+00:00,202826,La Despedida,Daddy Yankee,Mundial (Deluxe Version),False
2023-09-20 07:19:50+00:00,276066,La Single,Ozuna,La Single,False
2023-09-20 07:20:14+00:00,29080,PROVENZA,KAROL G,PROVENZA,True
2023-09-20 07:25:28+00:00,315862,Mi Error - Remix,Eladio Carrion,Mi Error (Remix),False
2023-09-20 07:28:44+00:00,202426,Delincuente,Sebastian Yatra,Delincuente,False
2023-09-20 07:28:53+00:00,14199,Holanda,JHAYCO,Holanda,True
2023-09-20 07:28:53+00:00,1230,La Bebe - Remix,Yng Lvcas,La Bebe,True
2023-09-20 07:28:55+00:00,790,La Jeepeta - Remix,Nio Garcia,La Jeepeta (Remix),True
2023-09-20 07:32:43+00:00,2949,Callaita,Bad Bunny,Callaita,True
2023-09-20 07:32:43+00:00,229157,Yo Voy (feat. Daddy Yankee),Zion & Lennox,Motivando a la Yal,False
2023-09-20 07:32:46+00:00,910,YANKEE,Quevedo,DONDE QUIERO ESTAR,True
2023-09-20 07:32:46+00:00,2560,Si Te La Encuentras Por Ahí,Feid,Si Te La Encuentras Por Ahí,True
2023-09-20 07:32:47+00:00,940,El Farsante,Ozuna,Odisea,True
2023-09-20 07:36:07+00:00,200291,CALENTÓN,Mora,CALENTÓN,False
2023-09-20 07:36:07+00:00,3171,Persia - Remix,Jossef,Persia,True
2023-09-20 07:36:08+00:00,1170,Monotonía,Shakira,Monotonía,True
2023-09-20 07:36:09+00:00,1010,Inocente,Myke Towers,Inocente,True
2023-09-20 07:36:10+00:00,770,La Old Skul,Rauw Alejandro,VICE VERSA,True
2023-09-20 07:36:12+00:00,1360,La Copa,Ozuna,OzuTochi,True
2023-09-20 07:36:13+00:00,780,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",Wisin,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers)",True
2023-09-20 07:39:34+00:00,202546,Sígueme - Remix,Feid,Sígueme,False
2023-09-20 07:43:16+00:00,229064,Besos Moja2,Wisin & Yandel,La Última Misión,False
2023-09-20 07:46:34+00:00,204600,Dile,Don Omar,The Last Don,False
2023-09-20 07:49:26+00:00,178567,Me Porto Bonito,Bad Bunny,Un Verano Sin Ti,False
2023-09-20 07:52:46+00:00,206946,REMIX EXCLUSIVO,Feid,REMIX EXCLUSIVO,False
2023-09-20 07:53:07+00:00,1000,Diavla,Chris Viz,Diavla,True
2023-09-20 07:53:07+00:00,26509,Le Pido a DIOS,Feid,SIXDO,True
2023-09-20 07:53:09+00:00,1280,Después de la Playa,Bad Bunny,Un Verano Sin Ti,True
2023-09-20 07:53:10+00:00,810,La Old Skul,Rauw Alejandro,VICE VERSA,True
2023-09-20 07:53:12+00:00,1740,EXPERIMENTO,Myke Towers,EXPERIMENTO,True
2023-09-20 07:53:15+00:00,2390,La Playa,Myke Towers,La Playa,True
2023-09-20 07:53:16+00:00,1390,SAOKO,ROSALÍA,MOTOMAMI,True
2023-09-20 07:53:17+00:00,1020,Rojo,J Balvin,Rojo,True
2023-09-20 07:53:18+00:00,1060,Safaera,Bad Bunny,YHLQMDLG,True
2023-09-20 07:53:19+00:00,890,Rara Vez,Taiu,Rara Vez,True
2023-09-20 07:53:20+00:00,910,En To Lao,Haze,En To Lao,True
2023-09-20 07:53:22+00:00,1450,Podemos Repetirlo,Don Omar,Podemos Repetirlo,True
2023-09-20 07:55:55+00:00,153851,EN VISTO,Tainy,DATA,False
2023-09-20 07:59:51+00:00,242766,Hasta Que Dios Diga,Anuel AA,Emmanuel,False
2023-09-20 07:59:51+00:00,2686,Ojitos Lindos,Bad Bunny,Un Verano Sin Ti,True
2023-09-20 07:59:53+00:00,1940,PUNTO G,Quevedo,PUNTO G,True
2023-09-20 07:59:54+00:00,760,WOW BB,NATTI NATASHA,WOW BB,True
2023-09-20 07:59:56+00:00,2080,Cuando Fue,Jay Wheeler,Platonicos,True
2023-09-20 07:59:57+00:00,1070,She Don't Give a Fo,Duki,She Don't Give a Fo,True
2023-09-20 07:59:58+00:00,790,Nos Comemos (feat. Ozuna),Tiago PZK,Nos Comemos (feat. Ozuna),True
2023-09-20 07:59:59+00:00,1070,VAGABUNDO,Sebastian Yatra,VAGABUNDO,True
2023-09-20 08:00:00+00:00,1070,un x100to,Grupo Frontera,un x100to,True
2023-09-20 08:03:42+00:00,223019,"Arcángel: Bzrp Music Sessions, Vol. 54",Bizarrap,"Arcángel: Bzrp Music Sessions, Vol. 54",False
2023-09-20 08:05:06+00:00,90725,CORLEONE INTERLUDE,Tainy,DATA,False
2023-09-20 08:07:56+00:00,176470,BABY OTAKU,Pablito Pesadilla,Baby Otaku,False
2023-09-20 08:10:21+00:00,3570,La Jeepeta - Remix,Nio Garcia,Now Or Never,True
2023-09-20 08:10:21+00:00,152215,Mxfix G5,Feid,Mxfix G5,False
2023-09-20 08:10:22+00:00,1000,Salió El Sol,Don Omar,King Of Kings,True
2023-09-20 08:10:25+00:00,2290,Fiel - Remix,Wisin,Fiel,True
2023-09-20 08:14:46+00:00,262706,Como Yo Le Doy - Spanglish Version,Pitbull,Dale,False
2023-09-20 08:14:52+00:00,12052,Donde Estan las Gatas,Alex Gargolas,Gargolas 3,True
2023-09-20 08:14:53+00:00,910,SI TE PEGAS,Rauw Alejandro,PLAYA SATURNO,True
2023-09-20 08:14:55+00:00,790,Tu No Metes Cabra,Bad Bunny,Tu No Metes Cabra,True
2023-09-20 08:14:55+00:00,900,La Historia,El Taiger,La Historia,True
2023-09-20 08:14:57+00:00,1080,Si No Te Quiere,Ozuna,Odisea,True
2023-09-20 08:17:48+00:00,172632,LA TIRITA,Belén Aguilera,SUPERPOP,False
2023-09-20 08:17:53+00:00,10136,Dictadura,Anuel AA,Dictadura,True
2023-09-20 08:17:55+00:00,2150,Por Deporte,Paulo Londra,Back To The Game,True
2023-09-20 08:17:57+00:00,1590,FRIKI,Feid,INTER SHIBUYA,True
2023-09-20 08:18:00+00:00,1080,Eva Longoria,Ozuna,Afro,True
2023-09-20 08:18:00+00:00,2470,"Anuel AA: Bzrp Music Sessions, Vol. 46",Bizarrap,"Anuel AA: Bzrp Music Sessions, Vol. 46",True
2023-09-20 08:21:15+00:00,195653,FERXXO 151,Feid,FERXXO 151,False
2023-09-20 08:21:34+00:00,24665,Sal y Perrea - Remix,Sech,Sal y Perrea,True
2023-09-20 08:21:35+00:00,1110,Mari Mari,Los Legendarios,Mari Mari,True
2023-09-20 08:21:36+00:00,740,Mamichula - con Nicki Nicole,Trueno,Atrevido,True
2023-09-20 08:21:37+00:00,850,Bar,TINI,Bar,True
2023-09-20 08:21:38+00:00,1100,No Me Conoce - Remix,JHAYCO,Famouz,True
2023-09-20 08:21:44+00:00,5710,El Taxi,"Osmani Garcia ""La Voz""",El Taxi,True
2023-09-20 08:21:45+00:00,820,DESPECHÁ,ROSALÍA,DESPECHÁ,True
2023-09-20 08:21:46+00:00,830,Sin Ropa,Lunay,Sin Ropa,True
2023-09-20 08:21:51+00:00,5070,TUS LÁGRIMAS,Mora,MICRODOSIS,True
2023-09-20 08:21:54+00:00,1650,Veneno,Delaossa,La Tour Liffee,True
2023-09-20 08:21:54+00:00,960,QUEMA,Ryan Castro,QUEMA,True
2023-09-20 08:21:55+00:00,1000,Mujeres,Mozart La Para,Mujeres,True
2023-09-20 09:18:14+00:00,2270,"Morad: Bzrp Music Sessions, Vol. 47",Bizarrap,"Morad: Bzrp Music Sessions, Vol. 47",False
2023-09-20 09:21:39+00:00,172746,Side Effects,The Chainsmokers,Sick Boy,False
2023-09-20 09:24:45+00:00,193533,Stupid Love,Lady Gaga,Chromatica,False
2023-09-20 09:27:45+00:00,186813,Radioactive,Imagine Dragons,Night Visions,False
2023-09-20 09:31:14+00:00,215626,Automatic,Mondo Cozmo,Plastic Soul,False
2023-09-20 09:34:20+00:00,193202,Take It Easy (feat. U.S. Girls & Ledinsky),BC Unidos,Take It Easy (feat. U.S. Girls & Ledinsky),False
2023-09-20 09:37:21+00:00,187436,Sweet but Psycho,Ava Max,Heaven & Hell,False
2023-09-20 09:40:24+00:00,190185,Royals,Lorde,Pure Heroine,False
2023-09-20 09:40:46+00:00,28029,"Genius (feat. Sia, Diplo, and Labrinth)",Sia,"LABRINTH, SIA & DIPLO PRESENT... LSD",True
2023-09-20 09:40:48+00:00,1220,Electricity,Silk City,Electricity,True
2023-09-20 09:43:47+00:00,179310,Live in the Moment,Portugal. The Man,Woodstock,True
2023-09-20 09:43:48+00:00,1000,MAYDAY,TheFatRat,MAYDAY,True
2023-09-20 09:48:02+00:00,255382,The Miracle (Of Joey Ramone),U2,Songs Of Innocence,False
2023-09-20 09:48:37+00:00,40826,Don't Call Me Up,Mabel,Ivy To Roses - Mixtape,True
2023-09-20 09:48:40+00:00,740,Booty,C. Tangana,Booty,True
2023-09-20 09:48:40+00:00,1250,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,Funk Wav Bounces Vol.1,True
2023-09-20 09:51:59+00:00,199330,Heaven Only Knows,Bob Moses,Battle Lines,True
2023-09-20 09:52:00+00:00,1070,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",Sia,"LABRINTH, SIA & DIPLO PRESENT... LSD",True
2023-09-20 09:52:02+00:00,1610,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",Calvin Harris,Funk Wav Bounces Vol.1,True
2023-09-20 09:52:06+00:00,1530,Antes de Morirme (feat. ROSALÍA),C. Tangana,Antes de Morirme (feat. ROSALÍA),False
2023-09-20 16:42:40+00:00,4360,120,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,True
2023-09-20 16:42:44+00:00,2783,Mxfix G5,Feid,Mxfix G5,True
2023-09-20 16:46:43+00:00,242667,Yankee 150,Yandel,Yankee 150,False
2023-09-20 17:04:56+00:00,161030,Mi Lova,Bad Gyal,Mi Lova,True
2023-09-20 17:04:59+00:00,3112,BUENOS AIRES,Tainy,DATA,True
2023-09-20 17:09:42+00:00,285074,FANTASMA | AVC,Tainy,FANTASMA | AVC,False
2023-09-20 17:20:23+00:00,13365,Columbia,Quevedo,Columbia,True
2023-09-20 17:21:04+00:00,3033,Podemos Repetirlo,Don Omar,Podemos Repetirlo,True
2023-09-20 17:21:15+00:00,10427,Te Menti,Ozuna,Te Menti,True
2023-09-20 17:21:16+00:00,1112,Keii,Anuel AA,Keii,True
2023-09-20 17:21:17+00:00,0,VAGABUNDO,Sebastian Yatra,VAGABUNDO,True
2023-09-20 17:21:19+00:00,1070,Corazón Roto - Remix,Brray,Corazón Roto,True
2023-09-20 17:21:21+00:00,1582,Hombres y Mujeres,Gordo,Hombres y Mujeres,True
2023-09-20 17:21:22+00:00,1180,REINA,Mora,ESTRELLA,True
2023-09-20 17:21:24+00:00,1272,Antes de Perderte,Duki,Temporada de Reggaetón 2,True
2023-09-20 17:21:28+00:00,3869,MOJABI GHOST,Tainy,DATA,True
2023-09-20 17:21:29+00:00,933,7 Lágrimas - Remix,Soge Culebra,7 Lágrimas,True
2023-09-20 17:21:32+00:00,1430,Ex-Special,JHAYCO,Ex-Special,True
2023-09-20 17:21:36+00:00,4080,Sígueme - Remix,Feid,Sígueme,True
2023-09-20 17:21:41+00:00,4387,VOLVER,Tainy,DATA,True
2023-09-20 17:21:42+00:00,997,LAGUNA,Mora,ESTRELLA,True
2023-09-20 17:24:50+00:00,190496,MODELITO,Mora,PARAÍSO,False
2023-09-20 17:27:18+00:00,153851,EN VISTO,Tainy,DATA,False
2023-09-20 17:30:51+00:00,219333,Chulo pt.2,Bad Gyal,Chulo pt.2,False
2023-09-20 17:36:26+00:00,137358,FERXXO 151,Feid,FERXXO 151,True
2023-09-20 17:39:45+00:00,186000,VENTE CONMIGO,Feid,VENTE CONMIGO,False
2023-09-20 17:51:53+00:00,129439,Cafe Malibú,Sech,Cafe Malibú,False
2023-09-20 19:40:19+00:00,25162,Cafe Malibú,Sech,Cafe Malibú,True
2023-09-20 19:43:23+00:00,185326,PÓLVORA,Mora,ESTRELLA,False
2023-09-20 19:43:33+00:00,13846,CORAZÓN VACÍO,Maria Becerra,CORAZÓN VACÍO,True
2023-09-20 19:45:31+00:00,117820,California,Feid,SIXDO,True
2023-09-20 19:45:36+00:00,4957,Yankee 150,Yandel,Yankee 150,True
2023-09-20 19:51:32+00:00,75560,VENTE CONMIGO,Feid,VENTE CONMIGO,True
2023-09-20 19:55:11+00:00,148644,Hombres y Mujeres,Gordo,Hombres y Mujeres,False
2023-09-20 19:59:40+00:00,275040,Corazón Roto - Remix,Brray,Corazón Roto,False
2023-09-20 20:40:30+00:00,14995,Desaparecer,Mora,Primer Dia de Clases,False
2023-09-21 05:04:33+00:00,3577,Desaparecer,Mora,Primer Dia de Clases,True
2023-09-21 05:04:39+00:00,5171,Guaya Guaya,Don Omar,The Last Don II,True
2023-09-21 05:07:43+00:00,186693,VACAXIONES,Feid,VACAXIONES,False
2023-09-21 05:10:43+00:00,185806,VOLVER,Tainy,DATA,False
2023-09-21 05:13:42+00:00,185326,PÓLVORA,Mora,ESTRELLA,False
2023-09-21 05:18:24+00:00,288000,POLARIS - Remix,SAIKO,POLARIS,False
2023-09-21 05:21:24+00:00,186000,VENTE CONMIGO,Feid,VENTE CONMIGO,False
2023-09-21 05:24:21+00:00,182857,LA BABY,Tainy,LA BABY,False
2023-09-21 05:27:03+00:00,167973,Ferxxo 100,Feid,Ferxxo 100,False
2023-09-21 05:28:07+00:00,66470,QLONA,KAROL G,MAÑANA SERÁ BONITO (BICHOTA SEASON),True
2023-09-21 05:28:10+00:00,3631,Antes de Perderte,Duki,Temporada de Reggaetón 2,True
2023-09-21 05:28:12+00:00,1805,MOJABI GHOST,Tainy,DATA,True
2023-09-21 05:32:30+00:00,260307,Cafe Malibú,Sech,Cafe Malibú,False
2023-09-21 05:35:46+00:00,202546,Sígueme - Remix,Feid,Sígueme,False
2023-09-21 05:35:48+00:00,5013,FANTASMA | AVC,Tainy,FANTASMA | AVC,True
2023-09-21 05:35:53+00:00,3060,Eva Longoria,Ozuna,Afro,True
2023-09-21 05:35:55+00:00,2068,Chulo pt.2,Bad Gyal,Chulo pt.2,True
2023-09-21 05:35:57+00:00,2821,Desaparecer,Mora,Primer Dia de Clases,True
2023-09-21 05:36:00+00:00,2503,California,Feid,SIXDO,True
2023-09-21 05:36:02+00:00,2181,Si Tu Kiere,Soto Asa,Si Tu Kiere,True
2023-09-21 05:38:02+00:00,118632,LA INOCENTE,Mora,MICRODOSIS,True
2023-09-21 05:41:11+00:00,191320,El Cielo,Sky Rompiendo,El Cielo,False
2023-09-21 06:04:09+00:00,84098,Columbia,Quevedo,Columbia,False
2023-09-21 07:24:51+00:00,243791,Theory of Everything,dj-Nate,Best of Geometry Dash,True
2023-09-21 07:24:52+00:00,18,Theory of Everything 2,dj-Nate,Best of Geometry Dash,True
